registry_id,fac_src,Stone_Unique_ID_revised,geo_id_revised,stat_land_comb,uncertainty_class,registry_stone_id,note
110000495161,facilities_20220311.csv,475129,0650270040027,X3,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495161,facilities_20220311.csv,476401,0650270070010,A1,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495161,facilities_20220311.csv,478814,0650270040025,B2,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495161,facilities_20220311.csv,482548,0650270040026,X3,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495161,facilities_20220311.csv,495923,0650270040028,X3,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495161,facilities_20220311.csv,500997,0650270070037,NA,4.3,110000495161,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495214,facilities_20220311.csv,1582883,6246-0087-0002-002, ,4.3,110000495214,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495214,facilities_20220311.csv,1583279,6246-0083-0003-002, ,4.3,110000495214,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495214,facilities_20220311.csv,1583509,6246-0083-0003-003, ,4.3,110000495214,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000495214,facilities_20220311.csv,1584027,6246-0083-0003-001, ,4.3,110000495214,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000501341,facilities_20220311.csv,80607,0402780010025,F1,4.2,110000501341,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000501341,facilities_20220311.csv,101919,1377380010001,F1,4.2,110000501341,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000501341,facilities_20220311.csv,102033,0402780010038,F1,4.2,110000501341,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000501341,facilities_20220311.csv,111098,1411220010001,F1,4.2,110000501341,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000501341,facilities_20220311.csv,119956,0242020420001,F1,4.2,110000501341,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000501341,facilities_20220311.csv,124402,1377380010002,X1,4.3,110000501341,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000504507,facilities_20220311.csv,223251,0402890000030,X1,4.3,110000504507,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000619652,facilities_20220311.csv,77788,0231440000677,F1,4.2,110000619652,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000619652,facilities_20220311.csv,84544,0231440000704,F1,4.2,110000619652,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000619652,facilities_20220311.csv,87335,0231440000641,1D1,4.3,110000619652,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000619652,facilities_20220311.csv,90481,0231440000598,F1,4.2,110000619652,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000619652,facilities_20220311.csv,106709,1366170010001,X3,4.3,110000619652,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755193,facilities_20220311.csv,111341,0440990000144,F2,4.1,110000755193,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000755193,facilities_20220311.csv,240748,0440990010031,F2,4.1,110000755193,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000755193,facilities_20220311.csv,272809,0440990010145,F2,4.1,110000755193,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000755193,facilities_20220311.csv,287938,0440990010114,F2,4.1,110000755193,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000755193,facilities_20220311.csv,297351,0440990000135,F2,4.1,110000755193,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000755193,facilities_20220311.csv,308908,0440990010027,C2,4.2,110000755193,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000755344,facilities_20220311.csv,229115,0842520000081,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,231717,0842510000102,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,238197,0842150000074,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,248721,0842510000100,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,260649,0842510000099,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,267140,0842520000079,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,269940,0842510000103,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,272303,0842520000082,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,274129,0842150000075,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,285373,0842510000101,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,300693,0842510000098,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,311510,0842520000080,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,312163,0842520000077,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000755344,facilities_20220311.csv,320077,1417710010001,C2,4.2,110000755344,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000755344,facilities_20220311.csv,320992,0842520000078,A1,4.3,110000755344,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000825037,facilities_20220311.csv,1730329,0024-0003-0000-000, ,4.3,110000825037,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000825037,facilities_20220311.csv,1731046,0024-0006-0000-000, ,4.3,110000825037,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000825037,facilities_20220311.csv,1731951,0024-0001-0006-000, ,4.3,110000825037,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000825037,facilities_20220311.csv,1732062,0024-0013-0000-000, ,4.3,110000825037,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000825037,facilities_20220311.csv,1733627,0024-0001-0000-000, ,4.3,110000825037,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,559745,0611980000056,F2,4.1,110000907948,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000907948,facilities_20220311.csv,561796,0611980000055,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,573485,0611960000061,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,584906,0611960000060,F2,4.1,110000907948,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000907948,facilities_20220311.csv,594090,0611960000066,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,598591,1418840010001,F1,4.2,110000907948,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110000907948,facilities_20220311.csv,601025,0611980000036,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,603331,1191090010001,F2,4.1,110000907948,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110000907948,facilities_20220311.csv,611452,0611960000065,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,629376,0611960000080,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110000907948,facilities_20220311.csv,635017,0611960000063,X1,4.3,110000907948,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001132355,facilities_20220311.csv,324064,0440540000102,C2,4.2,110001132355,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001132355,facilities_20220311.csv,326884,0440540000091,D2,4.3,110001132355,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001132355,facilities_20220311.csv,355422,0440540000010,F1,4.2,110001132355,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001132355,facilities_20220311.csv,396873,0440540000040,J5,4.3,110001132355,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001867659,facilities_20220311.csv,574232,0421310020100,J5,4.3,110001867659,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001867659,facilities_20220311.csv,580517,0421310010060,J5,4.3,110001867659,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001867659,facilities_20220311.csv,648281,0610880000012,F1,4.2,110001867659,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001867659,facilities_20220311.csv,649989,0421310020045,F2,4.1,110001867659,No direct location match. Industrial parcel within 100 m of point. Facility location data may be inaccurate. May be of petrochemical interest.
110001867659,facilities_20220311.csv,659219,0610880000006,F1,4.2,110001867659,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001867659,facilities_20220311.csv,678638,0610880000018,F1,4.2,110001867659,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001867659,facilities_20220311.csv,679521,1315160010001,F1,4.2,110001867659,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001877185,facilities_20220311.csv,442193,1356300010001,F1,4.2,110001877185,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001877185,facilities_20220311.csv,450237,1209310010001,F1,4.2,110001877185,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001877185,facilities_20220311.csv,467360,1320920010001,F1,4.2,110001877185,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001877185,facilities_20220311.csv,472480,0482070000006,X1,4.3,110001877185,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001877185,facilities_20220311.csv,485642,0480870000011,X1,4.3,110001877185,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110001877185,facilities_20220311.csv,487177,1246640010001,F1,4.2,110001877185,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110001877185,facilities_20220311.csv,489651,1374050010001,C2,4.2,110001877185,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002049275,facilities_20220311.csv,169707,1329490010001,1D1,4.3,110002049275,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002049275,facilities_20220311.csv,172432,0431530000026,F1,4.2,110002049275,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002049275,facilities_20220311.csv,211232,1329490010002,F1,4.2,110002049275,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,324513,0161680000001,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,332788,0402330000002,C2,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,335330,0402330000004,C2,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,337195,0161680000010,C2,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,340428,0161680000002,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,341402,0402370000001,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,350180,0161670000001,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,352334,0161680000006,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,370565,1215850010003,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,371114,1215850010001,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,378974,0161680000011,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,381792,0402370000137,C2,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,388763,0161680000013,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,390803,0161680000014,C2,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,391978,0161670000007,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002081942,facilities_20220311.csv,397723,1292870010001,F1,4.2,110002081942,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1048825,0812480000033,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1049181,0812490000012,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1049950,0812490000011,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1052992,0812490000016,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1055429,0812490000018,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1056326,0440820000630,J5,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1056348,0812490000010,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1057849,0812490000008,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1059118,0812490000015,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1059758,0440820000719,C2,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1062112,1392630010004,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1062353,0812490000013,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1066598,1392630010005,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1066605,0812480000030,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1067694,1392630010001,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1068920,1392630010002,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1070535,1392630010003,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1071902,0440820000421,F1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1072954,0812490000014,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1073288,0440820000546,F1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1074344,0440820000631,F1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1074455,0812490000009,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1078770,0812490000017,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1080362,0812480000028,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1083040,1392630010015,C1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1084500,0812480000031,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1086091,0812480000032,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1092333,0440820000632,F1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1104097,1392630010016,C1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133343,facilities_20220311.csv,1104218,0812480000027,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1110695,0812480000029,A1,4.3,110002133343,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133343,facilities_20220311.csv,1112513,0440820000480,F1,4.2,110002133343,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133628,facilities_20220311.csv,439934,0650270040030,F1,4.2,110002133628,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133628,facilities_20220311.csv,446125,0650270040056,X1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,452339,0650270070011,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,454180,0650270040029,C2,4.2,110002133628,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
110002133628,facilities_20220311.csv,454772,0650270070015,A1,4.3,110002133628,"No direct location match. Only other parcel classes (not industrial, commercial, or vacant) e.g. residential or exempt within 100 m. Facility least likely to be of petrochemical interest and/or most likely to have inaccurate location data."
110002133628,facilities_20220311.csv,455888,0650270070028,C1,4.2,110002133628,No direct location match. Commercial or vacant land parcel within 100 m of point. Could be gas station or legacy facility. May be of petrochemical interest.
