registry_stone_id,grid_id,uncertainty_class
110070835766,2412248,1
110070835766,2412249,1
110070835766,2412250,1
110070835766,2412251,1
110070835766,2412252,1
110070835766,2412253,1
110070835766,2412254,1
110070835766,2412255,1
110070835766,2414374,1
110070835766,2414375,1
110070835766,2414382,1
110070835766,2414383,1
110070835766,2414384,1
110070835766,2414385,1
110070835766,2414386,1
110070835766,2414387,1
110070838669,2230290,1
110070838669,2230291,1
110070838669,2230292,1
110070838669,2230293,1
110070838669,2230294,1
110070838669,2230295,1
110070838669,2230296,1
110070838669,2232422,1
110070838669,2232423,1
110070838669,2232424,1
110070838669,2232425,1
110070838669,2232426,1
110070838669,2232427,1
110070838669,2232428,1
110070838669,2234554,1
110070838669,2234555,1
110070838669,2234556,1
110070838669,2234557,1
110070838669,2234558,1
110070838669,2234559,1
110070838669,2234560,1
110070838669,2236686,1
110070838669,2236687,1
110070838669,2236688,1
110070838669,2236689,1
110070838669,2236690,1
110070838669,2236691,1
110070838669,2236692,1
110070838669,2238819,1
110070838669,2238820,1
110070838669,2238821,1
110070838669,2238822,1
110070838669,2238823,1
110070838669,2238824,1
110070863213,2303632,3
110070863213,2303633,3
110070863213,2305764,3
110070863213,2305765,3
110070863213,2305766,3
110070863213,2307896,3
110070863213,2307897,3
110070863213,2307898,3
110070863213,2310029,3
110070863213,2310030,3
110070863213,2312161,3
110070863213,2312162,3
110070863213,2314293,3
110070863213,2314294,3
110070863245,1987361,2
110070863245,1987362,2
110070863245,1989493,2
110070863245,1989494,2
110070863245,1989495,2
110070863245,1991625,2
110070863245,1991626,2
110070863245,1991627,2
110070863245,1993757,2
110070863245,1993758,2
110070864284,2448416,1
110070864284,2448417,1
110070864284,2448418,1
110070864284,2448419,1
110070864284,2448420,1
110070864284,2448421,1
110070864284,2448422,1
110070864284,2448423,1
110070864284,2450548,1
110070864284,2450549,1
110070864284,2450550,1
110070864284,2450551,1
110070864284,2450552,1
110070864284,2450553,1
110070864284,2450554,1
110070864284,2452680,1
110070864284,2452681,1
110070864284,2452682,1
110070864284,2452683,1
110070864284,2452684,1
110070864284,2452685,1
110070864284,2452686,1
110070864284,2454812,1
110070864284,2454813,1
110070864284,2454814,1
110070864284,2454815,1
110070864284,2454816,1
110070864284,2454817,1
110070864284,2454818,1
110070864284,2456945,1
110070864284,2456946,1
110070864284,2456947,1
110070868473,2002388,2
110070868473,2002389,2
110070868473,2002390,2
110070868473,2002391,2
110070868473,2004520,2
110070868473,2004521,2
110070868473,2004522,2
110070868473,2004523,2
110070868473,2006652,2
110070868473,2006653,2
110070868473,2006654,2
110070868473,2006655,2
110070868473,2008784,2
110070868473,2008785,2
110070868473,2008786,2
110070868473,2008787,2
110070882039,2452697,1
110070882039,2452698,1
110070882039,2452699,1
110070882039,2452700,1
110070882039,2452701,1
110070882039,2454829,1
110070882039,2454830,1
110070882039,2454831,1
110070882039,2454832,1
110070882039,2454833,1
110070882039,2454834,1
110070882039,2456960,1
110070882039,2456961,1
110070882039,2456962,1
110070882039,2456963,1
110070882039,2456964,1
110070882039,2456965,1
110070882039,2456966,1
110070882039,2459092,1
110070882039,2459093,1
110070882039,2459094,1
110070882039,2459095,1
110070882039,2459096,1
110070882039,2459097,1
110070882039,2459098,1
110070882039,2461224,1
110070882039,2461225,1
110070882039,2461226,1
110070882039,2461227,1
110070882039,2461228,1
110070882039,2461229,1
110070882039,2461230,1
110070882039,2463356,1
110070882039,2463357,1
110070882039,2463358,1
110070882039,2463359,1
110070882039,2463360,1
110070882039,2463361,1
110070882039,2463362,1
110070882039,2465488,1
110070882039,2465489,1
110070882039,2465490,1
110070882039,2465491,1
110070882039,2465492,1
110070882039,2465493,1
110070882039,2465494,1
110070882039,2467620,1
110070882039,2467621,1
110070882039,2467622,1
110070882039,2467623,1
110070882039,2467624,1
110070882039,2467625,1
110070882039,2467626,1
110070882039,2469752,1
110070882039,2469753,1
110070882039,2469754,1
110070882039,2469755,1
110070882039,2469756,1
110070882039,2469757,1
110070882039,2469758,1
110070882039,2471884,1
110070882039,2471885,1
110070882039,2471886,1
110070882039,2471887,1
110070882039,2471888,1
110070882039,2471889,1
110070882039,2471890,1
110070882039,2474016,1
110070882039,2474017,1
110070882039,2474018,1
110070882039,2474019,1
110070882039,2474020,1
110070882039,2474021,1
110070882039,2474022,1
110070887225,2198914,4.1
110070887225,2198915,4.1
110070887225,2198916,4.1
110070887225,2201038,4.1
110070887225,2201039,4.1
110070887225,2201040,4.1
110070887225,2201041,4.1
110070887225,2201042,4.1
110070887225,2201043,4.1
110070887225,2201044,4.1
110070887225,2201045,4.1
110070887225,2201046,4.1
110070887225,2201047,4.1
110070887225,2201048,4.1
110070887225,2201049,4.1
110070887225,2201054,4.2
110070887225,2201055,4.2
110070887225,2201056,4.2
110070887225,2201057,4.2
110070887225,2201058,4.2
110070887225,2201059,4.2
110070887225,2203170,4.1
110070887225,2203171,4.1
110070887225,2203172,4.1
110070887225,2203174,4.1
110070887225,2203175,4.1
110070887225,2203176,4.1
110070887225,2203177,4.1
110070887225,2203178,4.1
110070887225,2203179,4.1
110070887225,2203180,4.1
110070887225,2203181,4.1
110070887225,2203181,4.2
110070887225,2203182,4.2
110070887225,2203183,4.2
110070887225,2203184,4.2
110070887225,2203185,4.2
110070887225,2203186,4.2
110070887225,2203187,4.2
110070887225,2203188,4.2
110070887225,2203189,4.2
110070887225,2203190,4.2
110070887225,2203191,4.2
110070887225,2203192,4.2
110070887225,2205306,4.1
110070887225,2205307,4.1
110070887225,2205308,4.1
110070887225,2205309,4.1
110070887225,2205310,4.1
110070887225,2205311,4.1
110070887225,2205312,4.1
110070887225,2205313,4.1
110070887225,2205313,4.2
110070887225,2205314,4.2
110070887225,2205315,4.2
110070887225,2205316,4.2
110070887225,2205317,4.2
110070887225,2205318,4.2
110070887225,2205319,4.2
110070887225,2205320,4.2
110070887225,2205321,4.2
110070887225,2205322,4.2
110070887225,2205323,4.2
110070887225,2205324,4.2
110070887225,2207438,4.1
110070887225,2207439,4.1
110070887225,2207440,4.1
110070887225,2207441,4.1
110070887225,2207442,4.1
110070887225,2207443,4.1
110070887225,2207444,4.1
110070887225,2207445,4.1
110070887225,2207445,4.2
110070887225,2207446,4.2
110070887225,2207447,4.2
110070887225,2207448,4.2
110070887225,2207449,4.2
110070887225,2207450,4.2
110070887225,2207451,4.2
110070887225,2207452,4.2
110070887225,2209570,4.1
110070887225,2209571,4.1
110070887225,2209572,4.1
110070887225,2209573,4.1
110070887225,2209574,4.1
110070887225,2209575,4.1
110070887225,2209576,4.1
110070887225,2209577,4.1
110070887225,2209577,4.2
110070887225,2209578,4.2
110070887225,2209579,4.2
110070887225,2209580,4.2
110070887225,2209581,4.2
110070887225,2209582,4.2
110070887225,2209583,4.2
110070887225,2209584,4.2
110070887225,2211702,4.1
110070887225,2211703,4.1
110070887225,2211704,4.1
110070887225,2211705,4.1
110070887225,2211706,4.1
110070887225,2211707,4.1
110070887225,2211708,4.1
110070887225,2211709,4.1
110070887225,2211709,4.2
110070887225,2211710,4.2
110070887225,2211711,4.2
110070887225,2211712,4.2
110070887225,2211713,4.2
110070887225,2211714,4.2
110070887225,2211715,4.2
110070887225,2211716,4.2
110070887225,2213841,4.2
110070887225,2213842,4.2
110070887225,2213843,4.2
110070887225,2213844,4.2
110070887225,2213845,4.2
110070887225,2213846,4.2
110070887225,2213847,4.2
110070887225,2213848,4.2
110070887227,2409910,1
110070887227,2409911,1
110070887227,2409914,1
110070887227,2409915,1
110070887227,2409916,1
110070887227,2412042,1
110070887227,2412043,1
110070887227,2412044,1
110070887227,2412045,1
110070887227,2412046,1
110070887227,2412047,1
110070887227,2412048,1
110070887227,2414176,1
110070887227,2414177,1
110070887227,2414178,1
110070887227,2414179,1
110070887227,2414180,1
110070887227,2416309,1
110070887227,2416310,1
110070887227,2416311,1
110070887227,2416312,1
110070887227,2418440,1
110070887227,2418441,1
110070887227,2418442,1
110070887227,2418443,1
110070887227,2418444,1
110070887227,2420568,1
110070887227,2420569,1
110070887227,2420570,1
110070887227,2420571,1
110070887227,2420572,1
110070887227,2420573,1
110070887227,2420574,1
110070887227,2420575,1
110070887227,2420576,1
110070887227,2422700,1
110070887227,2422701,1
110070887227,2422702,1
110070887227,2422703,1
110070887227,2422704,1
110070887227,2422705,1
110070887227,2422706,1
110070887227,2422707,1
110070887227,2422708,1
110070887227,2424833,1
110070887227,2424834,1
110070887227,2424835,1
110070887227,2424836,1
110070887227,2424837,1
110070887227,2424838,1
110070887227,2424839,1
110070887227,2424840,1
110070887227,2426965,1
110070887227,2426966,1
110070887227,2426967,1
110070887227,2426968,1
110070887227,2426969,1
110070887227,2426970,1
110070887227,2426971,1
110070887227,2426972,1
110070887227,2429096,1
110070887227,2429097,1
110070887227,2429098,1
110070887227,2429099,1
110070887227,2429100,1
110070887227,2429101,1
110070887227,2429102,1
110070887227,2429103,1
110070887227,2429104,1
110070887227,2431228,1
110070887227,2431229,1
110070887227,2431230,1
110070887513,3476015,3
110070887513,3478146,3
110070887513,3478147,3
110070887513,3478148,3
110070887513,3480277,3
110070887513,3480278,3
110070887513,3480279,3
110070887513,3480280,3
110070887513,3482409,3
110070887513,3482410,3
110070887513,3482411,3
110070887513,3484540,3
110070887513,3484541,3
110070887513,3484542,3
110070887513,3486672,3
110070887513,3486673,3
110070887513,3488803,3
110070887513,3488804,3
110070887513,3488805,3
110070887513,3490934,3
110070887513,3490935,3
110070887513,3490936,3
110070887513,3493066,3
110070887513,3493067,3
110070887513,3493068,3
110070887513,3495197,3
110070887513,3495198,3
110070887513,3495199,3
110070887513,3497329,3
110070887513,3497330,3
110070887513,3499460,3
110070887513,3499461,3
110070887513,3499462,3
110070887513,3501592,3
110070887513,3501593,3
110070887513,3503723,3
110070887513,3503724,3
110070887513,3503725,3
110070887513,3505854,3
110070887513,3505855,3
110070887513,3505856,3
110070887513,3507986,3
110070887513,3507987,3
110070887513,3507988,3
110070887513,3510117,3
110070887513,3510118,3
110070887513,3510119,3
110070887513,3512248,3
110070887513,3512249,3
110070887513,3512250,3
110070887513,3514379,3
110070887513,3514380,3
110070887513,3514381,3
110070887513,3516510,3
110070887513,3516511,3
110070887513,3516512,3
110070887513,3518642,3
110070887513,3518643,3
110070887513,3518644,3
110070887513,3520773,3
110070887513,3520774,3
110070887513,3520775,3
110070887513,3522904,3
110070887513,3522905,3
110070887513,3522906,3
110070887513,3525035,3
110070887513,3525036,3
110070887513,3525037,3
110070887513,3527166,3
110070887513,3527167,3
110070887513,3527168,3
110070887513,3529297,3
110070887513,3529298,3
110070887513,3529299,3
110070887513,3531429,3
110070887513,3531430,3
110070887513,3531431,3
110070887513,3533560,3
110070887513,3533561,3
110070887513,3533562,3
110070887513,3535691,3
110070887513,3535692,3
110070887513,3535693,3
110070887513,3537822,3
110070887513,3537823,3
110070887513,3537824,3
110070887513,3539953,3
110070887513,3539954,3
110070887513,3539955,3
110070887513,3542084,3
110070887513,3542085,3
110070887513,3542086,3
110070887513,3544215,3
110070887513,3544216,3
110070887513,3544217,3
110070887513,3546346,3
110070887513,3546347,3
110070887513,3546348,3
110070887513,3548477,3
110070887513,3548478,3
110070887513,3548479,3
110070887513,3550608,3
110070887513,3550609,3
110070887513,3550610,3
110070887513,3552739,3
110070887513,3552740,3
110070887513,3552741,3
110070887513,3554870,3
110070887513,3554871,3
110070887513,3554872,3
110070887513,3557001,3
110070887513,3557002,3
110070887513,3557003,3
110070887513,3557004,3
110070887513,3559132,3
110070887513,3559133,3
110070887513,3559134,3
110070887513,3559135,3
110070887513,3561263,3
110070887513,3561264,3
110070887513,3561265,3
110070887513,3561266,3
110070887513,3563394,3
110070887513,3563395,3
110070887513,3563396,3
110070887513,3563397,3
110070887513,3565526,3
110070887513,3565527,3
110070887513,3565528,3
110070887513,3567657,3
110070887513,3567658,3
110070887513,3567659,3
110070887513,3569788,3
110070887513,3569789,3
110070887513,3569790,3
110070887513,3571919,3
110070887513,3571920,3
110070887513,3571921,3
110070887513,3574050,3
110070887513,3574051,3
110070887513,3574052,3
110070887513,3576181,3
110070887513,3576182,3
110070887513,3576183,3
110070887513,3578312,3
110070887513,3578313,3
110070887513,3578314,3
110070887513,3580443,3
110070887513,3580444,3
110070887513,3580445,3
110070887513,3582574,3
110070887513,3582575,3
110070887513,3582576,3
110070887513,3584705,3
110070887513,3584706,3
110070887513,3584707,3
110070887513,3586836,3
110070887513,3586837,3
110070887513,3586838,3
110070887513,3588967,3
110070887513,3588968,3
110070887513,3588969,3
110070887513,3588970,3
110070887513,3591099,3
110070887513,3591100,3
110070887513,3591101,3
110070887513,3593230,3
110070887513,3593231,3
110070887513,3593232,3
110070887513,3595361,3
110070887513,3595362,3
110070887513,3595363,3
110070887513,3597492,3
110070887513,3597493,3
110070887513,3597494,3
110070887513,3599623,3
110070887513,3599624,3
110070887513,3599625,3
110070887513,3601754,3
110070887513,3601755,3
110070887513,3601756,3
110070887513,3603885,3
110070887513,3603886,3
110070887513,3603887,3
110070887513,3606016,3
110070887513,3606017,3
110070887513,3606018,3
110070887513,3606019,3
110070887513,3608148,3
110070887513,3608149,3
110070887513,3608150,3
110070887513,3610279,3
110070887513,3610280,3
110070887513,3610281,3
110070887513,3612410,3
110070887513,3612411,3
110070887513,3612412,3
110070887513,3614541,3
110070887513,3614542,3
110070887513,3614543,3
110070887513,3616672,3
110070887513,3616673,3
110070887513,3616674,3
110070887513,3618803,3
110070887513,3618804,3
110070887513,3618805,3
110070887513,3620934,3
110070887513,3620935,3
110070887513,3620936,3
110070887513,3623066,3
110070887513,3623067,3
110070887513,3623068,3
110070887513,3625197,3
110070887513,3625198,3
110070887513,3625199,3
110070887513,3627328,3
110070887513,3627329,3
110070887513,3627330,3
110070887513,3629459,3
110070887513,3629460,3
110070887513,3629461,3
110070887513,3631590,3
110070887513,3631591,3
110070887513,3631592,3
110070887513,3633721,3
110070887513,3633722,3
110070887513,3633723,3
110070887513,3635852,3
110070887513,3635853,3
110070887513,3635854,3
110070887513,3637983,3
110070887513,3637984,3
110070887513,3637985,3
110070887513,3637986,3
110070887513,3640115,3
110070887513,3640116,3
110070887513,3640117,3
110070887513,3642246,3
110070887513,3642247,3
110070887513,3642248,3
110070887513,3644377,3
110070887513,3644378,3
110070887513,3644379,3
110070887513,3646508,3
110070887513,3646509,3
110070887513,3646510,3
110070887513,3648639,3
110070887513,3648640,3
110070887513,3648641,3
110070887513,3650770,3
110070887513,3650771,3
110070887513,3650772,3
110070887513,3652901,3
110070887513,3652902,3
110070887513,3652903,3
110070887513,3652904,3
110070887513,3655032,3
110070887513,3655033,3
110070887513,3655034,3
110070887513,3655035,3
110070887513,3657165,3
110070887513,3657166,3
110070887513,3659295,3
110070887513,3659296,3
110070887513,3661426,3
110070887513,3661427,3
110070887513,3661428,3
110070887513,3663557,3
110070887513,3663558,3
110070887513,3663559,3
110070887513,3665688,3
110070887513,3665689,3
110070887513,3665690,3
110070887513,3667819,3
110070887513,3667820,3
110070887513,3667821,3
110070887513,3669950,3
110070887513,3669951,3
110070887513,3669952,3
110070887513,3672081,3
110070887513,3672082,3
110070887513,3672083,3
110070887513,3672084,3
110070887513,3674213,3
110070887513,3674214,3
110070887513,3674215,3
110070887513,3676344,3
110070887513,3676345,3
110070887513,3676346,3
110070887513,3678475,3
110070887513,3678476,3
110070887513,3678477,3
110070887513,3680606,3
110070887513,3680607,3
110070887513,3680608,3
110070887513,3682737,3
110070887513,3682738,3
110070887513,3682739,3
110070887513,3684868,3
110070887513,3684869,3
110070887513,3684870,3
110070887513,3686999,3
110070887513,3687000,3
110070887513,3687001,3
110070887513,3689130,3
110070887513,3689131,3
110070887513,3689132,3
110070887513,3691261,3
110070887513,3691262,3
110070887513,3691263,3
110070887513,3691264,3
110070887513,3693393,3
110070887513,3693394,3
110070887513,3693395,3
110070887513,3695524,3
110070887513,3695525,3
110070887513,3695526,3
110070887513,3697655,3
110070887513,3697656,3
110070887513,3697657,3
110070887513,3699786,3
110070887513,3699787,3
110070887513,3699788,3
110070887513,3701917,3
110070887513,3701918,3
110070887513,3701919,3
110070887513,3704048,3
110070887513,3704049,3
110070887513,3704050,3
110070887513,3706179,3
110070887513,3706180,3
110070887513,3706181,3
110070887513,3708310,3
110070887513,3708311,3
110070887513,3708312,3
110070887513,3708313,3
110070887513,3710442,3
110070887513,3710443,3
110070887513,3710444,3
110070887513,3712573,3
110070887513,3712574,3
110070887513,3712575,3
110070887513,3714704,3
110070887513,3714705,3
110070887513,3714706,3
110070887513,3716835,3
110070887513,3716836,3
110070887513,3716837,3
110070887513,3718966,3
110070887513,3718967,3
110070887513,3718968,3
110070887513,3721097,3
110070887513,3721098,3
110070887513,3721099,3
110070887513,3723228,3
110070887513,3723229,3
110070887513,3723230,3
110070887513,3725359,3
110070887513,3725360,3
110070887513,3725361,3
110070887513,3725362,3
110070887513,3727490,3
110070887513,3727491,3
110070887513,3727492,3
110070887513,3727493,3
110070887513,3729622,3
110070887513,3729623,3
110070887513,3729624,3
110070887513,3731753,3
110070887513,3731754,3
110070887513,3731755,3
110070887513,3733884,3
110070887513,3733885,3
110070887513,3733886,3
110070887513,3736015,3
110070887513,3736016,3
110070887513,3736017,3
110070887513,3738146,3
110070887513,3738147,3
110070887513,3738148,3
110070887513,3740276,3
110070887513,3740277,3
110070887513,3740278,3
110070887513,3740279,3
110070887513,3742408,3
110070887513,3742409,3
110070887513,3742410,3
110070888286,2452647,4.1
110070888286,2452648,4.1
110070888286,2452649,4.1
110070888286,2452650,4.1
110070888286,2452651,4.1
110070888286,2452652,4.1
110070888286,2452653,4.1
110070888286,2452654,4.1
110070888286,2454779,4.1
110070888286,2454780,4.1
110070888286,2454781,4.1
110070888286,2454782,4.1
110070888286,2454783,4.1
110070888286,2454784,4.1
110070888286,2454785,4.1
110070888286,2454786,4.1
110070888286,2456911,4.1
110070888286,2456912,4.1
110070888286,2456913,4.1
110070888286,2456914,4.1
110070888286,2456915,4.1
110070888286,2456916,4.1
110070888286,2456917,4.1
110070888286,2456918,4.1
110070888286,2459043,4.1
110070888286,2459044,4.1
110070888286,2459045,4.1
110070888286,2459046,4.1
110070888286,2459047,4.1
110070888286,2459048,4.1
110070888286,2459049,4.1
110070888286,2459050,4.1
110070888286,2459051,4.1
110070888286,2461175,4.1
110070888286,2461176,4.1
110070888286,2461177,4.1
110070888286,2461178,4.1
110070888286,2461179,4.1
110070888286,2461180,4.1
110070888286,2461181,4.1
110070888286,2461182,4.1
110070888286,2461183,4.1
110070888286,2463307,4.1
110070888286,2463308,4.1
110070888286,2463309,4.1
110070888286,2463310,4.1
110070888286,2463311,4.1
110070888286,2463313,4.1
110070888286,2463314,4.1
110070888286,2463315,4.1
110070888286,2463316,4.1
110070888286,2465439,4.1
110070888286,2465440,4.1
110070888286,2465441,4.1
110070888286,2465442,4.1
110070888286,2465443,4.1
110070888286,2465445,4.1
110070888286,2465446,4.1
110070888286,2465447,4.1
110070888286,2465448,4.1
110070888286,2467571,4.1
110070888286,2467572,4.1
110070888286,2467573,4.1
110070888286,2467574,4.1
110070888286,2467575,4.1
110070888286,2467576,4.1
110070888286,2467577,4.1
110070888286,2467578,4.1
110070888286,2467579,4.1
110070888286,2467580,4.1
110070888286,2469703,4.1
110070888286,2469704,4.1
110070888286,2469705,4.1
110070888286,2469706,4.1
110070888286,2469707,4.1
110070888286,2469708,4.1
110070888286,2469709,4.1
110070888286,2469710,4.1
110070888286,2469711,4.1
110070888286,2469712,4.1
110070888286,2469713,4.1
110070888286,2469714,4.1
110070888286,2471835,4.1
110070888286,2471836,4.1
110070888286,2471837,4.1
110070888286,2471838,4.1
110070888286,2471839,4.1
110070888286,2471840,4.1
110070888286,2471841,4.1
110070888286,2471842,4.1
110070888286,2471843,4.1
110070888286,2471844,4.1
110070888286,2471845,4.1
110070888286,2471846,4.1
110070888286,2473967,4.1
110070888286,2473967,4.3
110070888286,2473968,4.1
110070888286,2473968,4.3
110070888286,2473969,4.1
110070888286,2473969,4.3
110070888286,2473970,4.1
110070888286,2473970,4.3
110070888286,2473971,4.3
110070888286,2473972,4.3
110070888286,2473973,4.3
110070888286,2473974,4.3
110070888286,2473975,4.1
110070888286,2473975,4.3
110070888286,2473976,4.1
110070888286,2473977,4.1
110070888286,2473978,4.1
110070888286,2476099,4.2
110070888286,2476099,4.3
110070888286,2476100,4.2
110070888286,2476100,4.3
110070888286,2476101,4.2
110070888286,2476101,4.3
110070888286,2476102,4.2
110070888286,2476102,4.3
110070888286,2476103,4.3
110070888286,2476104,4.3
110070888286,2476105,4.3
110070888286,2476106,4.3
110070888286,2476107,4.3
110070888286,2476108,4.3
110070888286,2476109,4.3
110070888286,2476110,4.3
110070888286,2476111,4.3
110070888286,2478242,4.3
110070888286,2478243,4.3
110070888286,2478244,4.3
110070888286,2478245,4.3
110070888286,2478246,4.3
110070888286,2480377,4.3
110070888286,2480378,4.3
110070888286,2480379,4.3
110070888286,2480380,4.3
110070888286,2480381,4.3
110070888286,2480382,4.3
110070888286,2482512,4.3
110070888286,2482513,4.3
110070888286,2482514,4.3
110070888286,2482515,4.3
110070888286,2482516,4.3
110070889524,1964479,1
110070889524,1964480,1
110070889524,1966610,1
110070889524,1966611,1
110070889524,1966612,1
110070889524,1968742,1
110070889524,1968743,1
110070889524,1968744,1
110070935626,2510297,1
110070935626,2510298,1
110070935626,2510299,1
110070935626,2512429,1
110070935626,2512430,1
110070935626,2512431,1
110070935626,2514561,1
110070935626,2514562,1
110070935626,2514563,1
110070935704,2668036,1
110070935704,2668037,1
110070935704,2668038,1
110070935704,2670168,1
110070935704,2670169,1
110070935704,2670170,1
110070935704,2672300,1
110070935704,2672301,1
110070935704,2672302,1
110070935704,2674432,1
110070935704,2674433,1
110070935704,2674434,1
110070942904,2733695,3
110070942904,2733696,3
110070942904,2735827,3
110070942904,2735828,3
110070942904,2737959,3
110070942904,2737960,3
110070946720,2710670,3
110070946720,2710671,3
110070946720,2710672,3
110070946720,2710673,3
110070946720,2712801,3
110070946720,2712802,3
110070946720,2712803,3
110070946720,2712804,3
110070946720,2712805,3
110070946720,2714933,3
110070946720,2714934,3
110070946720,2714935,3
110070946720,2714936,3
110070946720,2714937,3
110070946720,2717067,3
110070946720,2717068,3
110071042124,2412169,1
110071042124,2412170,1
110071042124,2414301,1
110071042124,2414302,1
110071043824,2335361,2
110071043824,2335362,2
110071043824,2337493,2
110071043824,2337494,2
110071043824,2339625,2
110071043824,2339626,2
110071071864,3260860,4.3
110071071864,3260861,4.3
110071071864,3260862,4.3
110071071864,3260863,4.3
110071071864,3260864,4.3
110071071864,3260865,4.3
110071071864,3262992,4.3
110071071864,3262993,4.3
110071071864,3262994,4.3
110071071864,3262995,4.3
110071071864,3262996,4.3
110071071864,3262997,4.3
110071071864,3265124,4.3
110071071864,3265125,4.3
110071071864,3265126,4.3
110071071864,3265127,4.3
110071071864,3265128,4.3
110071071864,3265129,4.3
110071071864,3267256,4.3
110071071864,3267257,4.3
110071071864,3267258,4.3
110071071864,3267259,4.3
110071071864,3267260,4.3
110071071864,3267261,4.3
110071071864,3269388,4.3
110071071864,3269389,4.3
110071071864,3269390,4.3
110071071864,3269391,4.3
110071071864,3269392,4.3
110071071864,3271520,4.3
110071071864,3271521,4.3
110071071864,3271522,4.3
110071071864,3271523,4.3
110071071864,3271524,4.3
110071071864,3273652,4.3
110071071864,3273653,4.3
110071071864,3273654,4.3
110071071864,3275782,4.3
110071071864,3275783,4.3
110071071864,3275784,4.3
110071071864,3275785,4.3
110071071864,3275786,4.3
110071071864,3275787,4.3
110071071864,3275788,4.3
110071071864,3277915,4.3
110071071864,3277916,4.3
110071071864,3277917,4.3
110071071864,3277918,4.3
110071071864,3277919,4.3
110071071864,3277920,4.3
110071071864,3277921,4.3
110071071864,3280047,4.3
110071071864,3280048,4.3
110071071864,3280049,4.3
110071071864,3280050,4.3
110071071864,3280051,4.3
110071071864,3280052,4.3
110071071864,3280053,4.3
110071071864,3280054,4.3
110071071864,3282180,4.3
110071071864,3282181,4.3
110071071864,3282182,4.3
110071071864,3282183,4.3
110071071864,3282184,4.3
110071071864,3282185,4.3
110071071864,3282186,4.3
110071071864,3284311,4.3
110071071864,3284312,4.3
110071071864,3284313,4.3
110071071864,3284314,4.3
110071071864,3284315,4.3
110071071864,3284316,4.3
110071071864,3284317,4.3
110071071864,3284318,4.3
110071071864,3284319,4.3
110071071864,3286444,4.3
110071071864,3286445,4.3
110071071864,3286446,4.3
110071071864,3286447,4.3
110071071864,3286448,4.3
110071071864,3286449,4.3
110071071864,3286450,4.3
110071071864,3286451,4.3
110071071864,3288576,4.3
110071071864,3288577,4.3
110071071864,3288578,4.3
110071071864,3288579,4.3
110071071864,3288580,4.3
110071071864,3288581,4.3
110071071864,3288582,4.3
110071071864,3288583,4.3
110071071864,3290708,4.3
110071071864,3290709,4.3
110071071864,3290710,4.3
110071071864,3290711,4.3
110071071864,3290712,4.3
110071071864,3290713,4.3
110071071864,3290714,4.3
110071071864,3290715,4.3
110071071864,3292841,4.3
110071071864,3292842,4.3
110071071864,3292843,4.3
110071071864,3292844,4.3
110071071864,3292845,4.3
110071071864,3292846,4.3
110071071864,3292847,4.3
110071071864,3294972,4.3
110071071864,3294973,4.3
110071071864,3294974,4.3
110071071864,3294975,4.3
110071071864,3294976,4.3
110071071864,3294977,4.3
110071071864,3294978,4.3
110071071864,3294979,4.3
110071071864,3297104,4.3
110071071864,3297105,4.3
110071071864,3297106,4.3
110071071864,3297107,4.3
110071071864,3299237,4.3
110071071864,3299238,4.3
110071071864,3299239,4.3
110071071864,3301371,4.3
110071074818,2179351,2
110071074818,2179352,2
110071074818,2181483,2
110071074818,2181484,2
110071074818,2181485,2
110071074818,2183615,2
110071074818,2183616,2
110071074818,2183617,2
110071074818,2185747,2
110071074818,2185748,2
110071074818,2185749,2
110071140323,1595196,3
110071140323,1597328,3
110071140323,1599458,3
110071140323,1599459,3
110071140323,1599460,3
110071140323,1601590,3
110071140323,1601591,3
110071140323,1601592,3
110071140323,1603720,3
110071140323,1603721,3
110071140323,1603722,3
110071140323,1603723,3
110071140323,1603724,3
110071140323,1605851,3
110071140323,1605852,3
110071140323,1605853,3
110071140323,1605854,3
110071140323,1605855,3
110071140323,1605856,3
110071140323,1607983,3
110071140323,1607984,3
110071140323,1607985,3
110071140323,1607986,3
110071140323,1607987,3
110071140323,1607988,3
110071140323,1610116,3
110071140323,1610117,3
110071140323,1610118,3
110071140323,1612248,3
110071140323,1612249,3
110071140323,1614380,3
110071140323,1614381,3
110071140323,1616513,3
110071140326,1953339,3
110071140326,1953340,3
110071140326,1953341,3
110071140326,1955471,3
110071140326,1955472,3
110071140326,1955473,3
110071140326,1955474,3
110071140326,1957603,3
110071140326,1957604,3
110071140326,1957605,3
110071140326,1957606,3
110071140326,1959735,3
110071140326,1959736,3
110071140326,1959737,3
110071140326,1959738,3
110071140326,1961867,3
110071140326,1961868,3
110071140326,1961869,3
110071140326,1961870,3
110071140326,1963999,3
110071140326,1964000,3
110071140326,1964001,3
110071140326,1964002,3
110071159352,2403630,2
110071159352,2405759,2
110071159352,2405760,2
110071159352,2405761,2
110071159352,2405762,2
110071159352,2407890,2
110071159352,2407891,2
110071159352,2407892,2
110071159352,2407893,2
110071159352,2407894,2
110071159352,2410022,2
110071159352,2410023,2
110071159352,2410024,2
110071159352,2410025,2
110071159352,2410026,2
110071159352,2412154,2
110071159352,2412155,2
110071159352,2412156,2
110071159352,2412157,2
110071159352,2412158,2
110071159352,2414286,2
110071159352,2414287,2
110071159352,2414288,2
110071159352,2414289,2
110071159352,2414290,2
110071159352,2416418,2
110071159352,2416419,2
110071159352,2416420,2
110071159352,2416421,2
110071159352,2416422,2
110071159352,2418550,2
