cell_id,value
3263023,2.7516183853149414
3263024,2.8283371925354004
3263025,3.068720817565918
3263026,3.066183090209961
3263027,2.8678486347198486
3263028,2.8790245056152344
3263029,2.6986308097839355
3263030,3.152667284011841
3263031,3.270254373550415
3263032,3.2827506065368652
3263033,3.53735089302063
3263034,3.589890480041504
3263035,3.9377293586730957
3263038,3.9338090419769287
3263039,3.8842415809631348
3263040,3.8533618450164795
3263043,3.9970543384552
3263044,3.007554054260254
3263053,1.4319841861724854
3263054,0
3263055,0
3263056,0
3263057,0
3263058,0.7393603324890137
3263059,0.7751009464263916
3263060,0.7722973823547363
3263061,0.8129427433013916
3263062,0.8821327686309814
3263063,1.0720877647399902
3263064,1.2770135402679443
3263065,1.3105864524841309
3263066,1.3449265956878662
3263067,1.401052713394165
3263068,1.4058575630187988
3263069,1.5816571712493896
3263155,3.6831302642822266
3263156,3.401031494140625
3263157,3.767261028289795
3263158,3.4341156482696533
3263159,3.4358150959014893
3263160,3.5388379096984863
3263161,3.7776968479156494
3263162,4.022644519805908
3263163,4.105517387390137
3263164,4.104709625244141
3263165,4.250551223754883
3263166,4.428041934967041
3263167,4.605830669403076
3263170,4.474599838256836
3263171,4.002825736999512
3263172,3.9109628200531006
3263173,3.438751697540283
3263174,3.2507119178771973
3263175,1.5616965293884277
3263176,1.0171959400177002
3263177,3.5319769382476807
3264880,0
3264881,0
3264882,0
3264883,0
3264884,0
3264885,0
3264886,0
3264887,0
3264888,0
3264889,0
3264890,0
3264891,0
3264892,0
3264893,0
3264894,0
3264895,0
3264896,0
3264897,0
3264898,0
3264899,0
3264900,0
3264901,0
3264902,0
3264903,0
3264904,0
3264905,0
3264906,0
3264907,0
3264908,0
3264909,0
3264910,0
3264911,0
3264912,0
3264913,0
3264914,0
3264915,0
3264916,0
3264917,0
3264918,0
3264919,0
3264920,0
3264921,0
3264922,0
3264923,0
3264924,0
3264925,0
3264926,0
3264927,0
3264928,0
3264929,0
3264930,0
3264931,0
3264932,0
3264933,0
3264934,0
3264935,0
3264936,0
3264937,0
3264938,0
3264939,0
3264940,0
3264941,0
3264942,0
3264943,0.14818191528320313
3264944,0.27841758728027344
3264945,0.3992633819580078
3264946,0.40491676330566406
3264947,0.40806007385253906
3264948,0.43860530853271484
3264949,0.48459625244140625
3264950,0.46175289154052734
3264951,0.4601726531982422
3264952,0.4283170700073242
3264953,0.31830883026123047
3264954,0.34749603271484375
3264955,0.47406864166259766
3264956,0.4609079360961914
3264957,0.5512180328369141
3264958,0.547032356262207
3264959,0.5141048431396484
3264960,0.500605583190918
3264961,0.4099006652832031
3264962,0.46683406829833984
3264963,0.486572265625
3264964,0.4345121383666992
3264965,0.46514463424682617
3264966,0.3940548896789551
3264967,0.3963456153869629
3264968,0.4867558479309082
3264969,0.4143228530883789
3264970,0
3264971,0.15352344512939453
3264972,0.43883180618286133
3264973,0.3071293830871582
3264974,0.3197450637817383
3264975,0.3900876045227051
3264976,0.4425773620605469
3264977,0.5005588531494141
3264978,0.44246435165405273
3264979,0.3182258605957031
3264980,0.4343280792236328
3264981,0.6393923759460449
3264982,0
3264983,0
3264984,0
3264985,0.23582172393798828
3264986,0.3962974548339844
3264987,0.23686742782592773
3264988,0.35178422927856445
3264989,0.421755313873291
3264990,0.4797067642211914
3264991,0.43814945220947266
3264992,0.22092580795288086
3264993,0.19479656219482422
3264994,0.44072437286376953
3264995,0.23321151733398438
3264996,0.33811044692993164
3264997,0.14455461502075195
3264998,0.400146484375
3264999,0.3429727554321289
3265000,0.3548417091369629
3265001,0.44028472900390625
3265002,0.515709400177002
3265003,0.62654876708984375
3265004,1.0349438190460205
3265005,1.1221396923065186
3265006,1.2428393363952637
3265007,1.2874093055725098
3265008,0.3852672576904297
3265009,0.3959927558898926
3265010,0.49970245361328125
3265011,0.7041611671447754
3265012,0.83290863037109375
3265013,0.9376485347747803
3265014,2.482221841812134
3265015,2.5171396732330322
3265016,1.8782858848571777
3265017,0
3265018,0
3265019,0
3265020,0
3265021,0
3265022,0
3265023,0
3265024,0
3265025,0
3265026,0
3265027,0
3265028,0
3265029,0
3265030,0
3265031,0
3265032,0
3265033,0
3265034,0
3265035,0
3265036,0
3265037,0
3265038,0
3265039,0
3265040,0
3265041,0
3265042,0
3265043,0
3265044,0
3265045,0
3265046,0
3265047,0
3265048,0
3265049,0
3265050,0
3265051,0
3265052,0
3265053,0.28377199172973633
3265054,0.40424537658691406
3265055,0.36493539810180664
3265056,0
3265057,0
3265058,0.5630269050598145
3265059,0.5242886543273926
3265060,0.5821008682250977
3265061,0.5097575187683105
3265062,0.5089318752288818
3265063,0.578270673751831
3265064,0.6831972599029541
3265065,0.7172482013702393
3265066,0
3265067,0.21970272064208984
3265068,0.39691162109375
3265069,0.5150861740112305
3265070,0.6023201942443848
3265071,0
3265072,0
3265073,0.699223518371582
3265074,1.228705883026123
3265075,1.1960010528564453
3265076,0.9629545211791992
3265077,0.73545074462890625
3265078,0.6895956993103027
3265079,0.6960391998291016
3265080,0.5789666175842285
3265081,0.5437674522399902
3265082,0.5286664962768555
3265083,0.47459840774536133
3265084,0.41064453125
3265085,0.34955596923828125
3265086,0.05187082290649414
3265087,0.22058391571044922
3265088,0.2678976058959961
3265089,0.5335140228271484
3265090,0.01894092559814453
3265091,0.30382633209228516
3265092,0.2760586738586426
3265093,0.29337310791015625
3265094,0.3308737277984619
3265095,0.5673115253448486
3265096,0.5590660572052002
3265097,0.34976720809936523
3265098,0
3265099,0.2763063907623291
3265100,0.4476134777069092
3265101,0.754204511642456
3265102,0.9125220775604248
3265103,0.7780814170837402
3265104,0.7789502143859863
3265105,0.5745069980621338
3265106,0
3265107,0
3265108,0
3265109,0.705500602722168
3265110,0.7252528667449951
3265111,0.639660120010376
3265112,0.8628756999969482
3265113,0.96047043800354
3265114,0.99723052978515625
3265115,1.2876782417297363
3265116,1.377537488937378
3265117,1.356872320175171
3265118,1.1561765670776367
3265119,1.518305778503418
3265120,1.5157017707824707
3265121,1.0876097679138184
3265122,0.8674705028533936
3265123,0.9587647914886475
3265124,0.9992291927337646
3265125,1.0498239994049072
3265126,1.1981472969055176
3265127,1.1953949928283691
3265128,1.14097261428833
3265129,0.9846265316009521
3265130,1.0491597652435303
3265131,1.3706977367401123
3265132,1.3694789409637451
3265133,1.2128379344940186
3265134,1.2344932556152344
3265135,1.232130527496338
3265136,1.0036485195159912
3265137,1.1237823963165283
3265138,1.011333703994751
3265139,1.011528730392456
3265140,1.1956753730773926
3265141,1.1865234375
3265142,1.6748747825622559
3265143,1.7554316520690918
3265144,1.7606520652770996
3265145,2.0152969360351562
3265146,2.0033483505249023
3265147,2.195296049118042
3265148,2.2140355110168457
3265149,0.848142147064209
3265150,0.8653178215026855
3265151,1.5718448162078857
3265152,1.571197271347046
3265153,2.3987083435058594
3265154,2.402574062347412
3265155,2.788614273071289
3265156,2.786428928375244
3265157,2.8942646980285645
3265158,2.8915834426879883
3265159,2.871019124984741
3265160,2.872488498687744
3265161,2.8140451908111572
3265162,3.290271282196045
3265163,3.4787564277648926
3265164,3.4889726638793945
3265165,3.0632975101470947
3265166,3.589890480041504
3265167,3.9377293586730957
3265170,3.0981316566467285
3265171,3.0360233783721924
3265172,2.099524974822998
3265175,3.9845263957977295
3265185,1.5998971462249756
3265186,0
3265187,0
3265188,0
3265189,0.7323274612426758
3265190,0.8233914375305176
3265191,0.9665851593017578
3265192,1.188180685043335
3265193,1.274308681488037
3265194,1.2410945892333984
3265195,1.0749454498291016
3265196,1.2016756534576416
3265197,1.3105864524841309
3265198,1.3449265956878662
3265199,1.401052713394165
3265200,2.7971978187561035
3265285,4.479371547698975
3265286,3.194826602935791
3265287,3.1339616775512695
3265288,3.4069833755493164
3265289,3.4127116203308105
3265290,3.4341156482696533
3265291,3.4358150959014893
3265292,3.5123114585876465
3265293,3.981189012527466
3265303,4.45353364944458
3265304,3.897402048110962
3265305,3.378347158432007
3265306,1.3986260890960693
3265307,0.906501293182373
3265308,4.90093469619751
3267012,0
3267013,0
3267014,0
3267015,0
3267016,0
3267017,0
3267018,0
3267019,0
3267020,0
3267021,0
3267022,0
3267023,0
3267024,0
3267025,0
3267026,0
3267027,0
3267028,0
3267029,0
3267030,0
3267031,0
3267032,0
3267033,0
3267034,0
3267035,0
3267036,0
3267037,0
3267038,0
3267039,0
3267040,0
3267041,0
3267042,0
3267043,0
3267044,0
3267045,0
3267046,0
3267047,0
3267048,0
3267049,0
3267050,0
3267051,0
3267052,0
3267053,0
3267054,0
3267055,0
3267056,0
3267057,0
3267058,0
3267059,0
3267060,0
3267061,0
3267062,0
3267063,0
3267064,0
3267065,0
3267066,0
3267067,0
3267068,0
3267069,0
3267070,0
3267071,0
3267072,0
3267073,0
3267074,0
3267075,0.14818191528320313
3267076,0.27841758728027344
3267077,0.44622087478637695
3267078,0.49371814727783203
3267079,0.31677770614624023
3267080,0.30121755599975586
3267081,0.26505279541015625
3267082,0.05254077911376953
3267083,0.39348506927490234
3267084,0.4918184280395508
3267085,0.5358858108520508
3267086,0.4841794967651367
3267087,0.4467277526855469
3267088,0.447110652923584
3267089,0.46606874465942383
3267090,0.49943065643310547
3267091,0.48519420623779297
3267092,0.45621490478515625
3267093,0.37050628662109375
3267094,0.2467174530029297
3267095,0.30274105072021484
3267096,0.31119728088378906
3267097,0.4923214912414551
3267098,0.49124670028686523
3267099,0.4577035903930664
3267100,0.5582633018493652
3267101,0.4806337356567383
3267102,0
3267103,0.056740760803222656
3267104,0.3347606658935547
3267105,0.3232107162475586
3267106,0.4166426658630371
3267107,0.3900876045227051
3267108,0.4425773620605469
3267109,0.5005588531494141
3267110,0.5900144577026367
3267111,0
3267112,0
3267113,0.29453277587890625
3267114,0.2632408142089844
3267115,0.20586061477661133
3267116,0.36179113388061523
3267117,0.09667158126831055
3267118,0.42786073684692383
3267119,0.33864879608154297
3267120,0.39147424697875977
3267121,0.4423670768737793
3267122,0.4205913543701172
3267123,0.3028435707092285
3267124,0.311647891998291
3267125,0.1923847198486328
3267126,0.4580821990966797
3267127,0.20484590530395508
3267128,0.31137895584106445
3267129,0.39362382888793945
3267130,0.27899837493896484
3267131,0.29106760025024414
3267132,0.2700166702270508
3267133,0.3649024963378906
3267134,0.5184035301208496
3267135,0.5114536285400391
3267136,0.695786714553833
3267137,1.011683702468872
3267138,1.071699857711792
3267139,0.64034271240234375
3267140,0.3852672576904297
3267141,0.3959927558898926
3267142,0.49970245361328125
3267143,0.6797647476196289
3267144,0.8034462928771973
3267145,0.9110596179962158
3267146,0.9721968173980713
3267147,1.5616977214813232
3267148,1.885758399963379
3267149,0
3267150,0
3267151,0
3267152,0
3267153,0
3267154,0
3267155,0
3267156,0
3267157,0
3267158,0
3267159,0
3267160,0
3267161,0
3267162,0
3267163,0
3267164,0
3267165,0
3267166,0
3267167,0
3267168,0
3267169,0
3267170,0
3267171,0
3267172,0
3267173,0
3267174,0
3267175,0
3267176,0
3267177,0
3267178,0
3267179,0
3267180,0
3267181,0
3267182,0
3267183,0
3267184,0
3267185,0.3648085594177246
3267186,0.3318305015563965
3267187,0.10264348983764648
3267188,0
3267189,0.2523040771484375
3267190,0.36786651611328125
3267191,0.36995935440063477
3267192,0.41665220260620117
3267193,0.45302391052246094
3267194,0.4483320713043213
3267195,0.49364304542541504
3267196,0.6252801418304443
3267197,0.6639015674591064
3267198,0.35303640365600586
3267199,0.4146862030029297
3267200,0.449643611907959
3267201,0.37790918350219727
3267202,0
3267203,0.08287286758422852
3267204,0.28376340866088867
3267205,0.5143437385559082
3267206,1.228705883026123
3267207,1.1960010528564453
3267208,1.0651745796203613
3267209,0.8752260208129883
3267210,0.8242697715759277
3267211,0.8074460029602051
3267212,0.6739249229431152
3267213,0.6032352447509766
3267214,0.5866818428039551
3267215,0.5656208992004395
3267216,0.44405317306518555
3267217,0.3738574981689453
3267218,0.2209615707397461
3267219,0.23384904861450195
3267220,0.3810586929321289
3267221,0.54048919677734375
3267222,0
3267223,0
3267224,0.08586359024047852
3267225,0.13030290603637695
3267226,0.36342763900756836
3267227,0.5245563983917236
3267228,0.49302220344543457
3267229,0.49317383766174316
3267230,0.18912649154663086
3267231,0.3454124927520752
3267232,0.4760000705718994
3267233,0.7832586765289307
3267234,0.9578225612640381
3267235,0.9222371578216553
3267236,0.6730124950408936
3267237,0.5745069980621338
3267238,0
3267239,0
3267240,0
3267241,0.07245922088623047
3267242,0.39829397201538086
3267243,0.7078118324279785
3267244,0.9817235469818115
3267245,1.0527770519256592
3267246,1.021742820739746
3267247,1.0497069358825684
3267248,1.1861083507537842
3267249,1.1555163860321045
3267250,0.993159294128418
3267251,1.5222375392913818
3267252,1.5193123817443848
3267253,1.0927021503448486
3267254,0.7706587314605713
3267255,0.7004897594451904
3267256,0.9348959922790527
3267257,0.9407253265380859
3267258,1.196723222732544
3267259,1.2075433731079102
3267260,1.1569445133209229
3267261,1.0000855922698975
3267262,0.7822411060333252
3267263,1.2653295993804932
3267264,1.2647590637207031
3267265,0.9903073310852051
3267266,1.232475757598877
3267267,1.2283949851989746
3267268,1.127967119216919
3267269,1.1237823963165283
3267270,1.011333703994751
3267271,1.011528730392456
3267272,1.6411614418029785
3267273,1.6339895725250244
3267274,1.9528424739837646
3267275,1.943796157836914
3267276,2.0367047786712646
3267277,2.394275665283203
3267278,2.37807559967041
3267279,2.2681031227111816
3267280,2.2070975303649902
3267281,1.9375195503234863
3267282,2.2380361557006836
3267283,2.467311143875122
3267284,2.4513394832611084
3267285,2.423564910888672
3267286,2.4243593215942383
3267287,3.0467920303344727
3267288,3.043743133544922
3267289,2.9594647884368896
3267290,2.95821475982666
3267291,2.878629446029663
3267292,2.8173835277557373
3267293,2.8053975105285645
3267294,3.091656446456909
3267295,3.467045783996582
3267296,3.476266860961914
3267297,3.050806999206543
3267298,3.423619270324707
3267299,3.924699068069458
3267302,3.0981316566467285
3267303,3.0360233783721924
3267304,0
3267305,0
3267306,1.181657075881958
3267307,0
3267317,2.573399543762207
3267318,2.171909809112549
3267319,2.636416435241699
3267320,2.6867098808288574
3267321,1.485267162322998
3267322,0.845081090927124
3267323,1.167081594467163
3267324,1.2781713008880615
3267325,1.4340260028839111
3267326,1.4964046478271484
3267327,1.5259819030761719
3267328,1.5266025066375732
3267329,1.5139968395233154
3267330,1.4532341957092285
3267331,1.3186895847320557
3267332,2.7971978187561035
3267417,4.613941669464111
3267418,3.670469284057617
3267419,3.511298894882202
3267420,3.517771005630493
3267421,3.4077043533325195
3267422,3.353616714477539
3267423,3.3217172622680664
3267424,3.5123114585876465
3267425,3.981189012527466
3267435,4.400243282318115
3267436,3.3964385986328125
3267437,1.018857479095459
3267438,2.889547348022461
3269144,0
3269145,0
3269146,0
3269147,0
3269148,0
3269149,0
3269150,0
3269151,0
3269152,0
3269153,0
3269154,0
3269155,0
3269156,0
3269157,0
3269158,0
3269159,0
3269160,0
3269161,0
3269162,0
3269163,0
3269164,0
3269165,0
3269166,0
3269167,0
3269168,0
3269169,0
3269170,0
3269171,0
3269172,0
3269173,0
3269174,0
3269175,0
3269176,0
3269177,0
3269178,0
3269179,0
3269180,0
3269181,0
3269182,0
3269183,0
3269184,0
3269185,0
3269186,0
3269187,0
3269188,0
3269189,0
3269190,0
3269191,0
3269192,0
3269193,0
3269194,0
3269195,0
3269196,0
3269197,0
3269198,0
3269199,0
3269200,0
3269201,0
3269202,0
3269203,0
3269204,0
3269205,0
3269206,0.3194389343261719
3269207,0.4999113082885742
3269208,0.55556488037109375
3269209,0.44622087478637695
3269210,0.49371814727783203
3269211,0.31677770614624023
3269212,0.3673515319824219
3269213,0.38721323013305664
3269214,0.2925257682800293
3269215,0.3767561912536621
3269216,0.5069317817687988
3269217,0.43466758728027344
3269218,0.10726261138916016
3269219,0.1801156997680664
3269220,0.5502071380615234
3269221,0.5731053352355957
3269222,0.48333120346069336
3269223,0.4686470031738281
3269224,0.5179319381713867
3269225,0.43109703063964844
3269226,0.3435049057006836
3269227,0.3898200988769531
3269228,0.391110897064209
3269229,0.5526614189147949
3269230,0.5700993537902832
3269231,0.41277551651000977
3269232,0.4102668762207031
3269233,0
3269234,0.2673177719116211
3269235,0
3269236,0
3269237,0.08540153503417969
3269238,0.16376352310180664
3269239,0.20804977416992188
3269240,0.40074586868286133
3269241,0.4909658432006836
3269242,0.5900144577026367
3269243,0
3269244,0
3269245,0.29453277587890625
3269246,0.18886661529541016
3269247,0.12497997283935547
3269248,0.35365962982177734
3269249,0.49895668029785156
3269250,0.32528066635131836
3269251,0.31799936294555664
3269252,0
3269253,0.2946004867553711
3269254,0.26703548431396484
3269255,0.2182779312133789
3269256,0.2909884452819824
3269257,0.07988739013671875
3269258,0.44952821731567383
3269259,0.2642683982849121
3269260,0.2291731834411621
3269261,0.40837907791137695
3269262,0.18288946151733398
3269263,0.2590951919555664
3269264,0.26901865005493164
3269265,0.24789762496948242
3269266,0.4413175582885742
3269267,0.4735398292541504
3269268,0.7302982807159424
3269269,0.8208000659942627
3269270,0.6018276214599609
3269271,0.5854506492614746
3269272,0.42641305923461914
3269273,0.41851186752319336
3269274,0.45273351669311523
3269275,0.6797647476196289
3269276,0.8034462928771973
3269277,0.9110596179962158
3269278,0.7238473892211914
3269279,0.2230992317199707
3269280,0.9451045989990234
3269281,0
3269282,0
3269283,0
3269284,0
3269285,0
3269286,0
3269287,0
3269288,0
3269289,0
3269290,0
3269291,0
3269292,0
3269293,0
3269294,0
3269295,0
3269296,0
3269297,0
3269298,0
3269299,0
3269300,0
3269301,0
3269302,0
3269303,0
3269304,0
3269305,0
3269306,0
3269307,0
3269308,0
3269309,0
3269310,0
3269311,0
3269312,0
3269313,0
3269314,0
3269315,0
3269316,0
3269317,0.4071836471557617
3269318,0.3711562156677246
3269319,0.28839683532714844
3269320,0.15040874481201172
3269321,0.2517237663269043
3269322,0.36791133880615234
3269323,0.36527061462402344
3269324,0.37185096740722656
3269325,0.37493085861206055
3269326,0.4377307891845703
3269327,0.42647695541381836
3269328,0.5710585117340088
3269329,0.6097071170806885
3269330,0.30098867416381836
3269331,0.37160253524780273
3269332,0.3382124900817871
3269333,0.3557262420654297
3269334,0.3833436965942383
3269335,0.40404844284057617
3269336,0.5593070983886719
3269337,0.6665105819702148
3269338,0.7248983383178711
3269339,1.2827672958374023
3269340,1.0651745796203613
3269341,0.8752260208129883
3269342,0.8242697715759277
3269343,0.42990922927856445
3269344,0.3321547508239746
3269345,0.5016484260559082
3269346,0.5321836471557617
3269347,0.48132991790771484
3269348,0.36205196380615234
3269349,0.341005802154541
3269350,0.4573965072631836
3269351,0.5413451194763184
3269352,0.6072750091552734
3269353,0.45215654373168945
3269354,0.6078047752380371
3269355,0.05311870574951172
3269356,0.29920196533203125
3269357,0.3876638412475586
3269358,0.14313077926635742
3269359,0.4289228916168213
3269360,0.5326583385467529
3269361,0.49703192710876465
3269362,0.5528802871704102
3269363,0.444530725479126
3269364,0.5497457981109619
3269365,0.6586129665374756
3269366,0.8669846057891846
3269367,0.7838470935821533
3269368,0.3827846050262451
3269369,0
3269370,0
3269371,0
3269372,0
3269373,0.07245922088623047
3269374,0.39829397201538086
3269375,0.8491330146789551
3269376,0.778475284576416
3269377,0.9171316623687744
3269378,1.020437240600586
3269379,0.9934611320495605
3269380,0.9483902454376221
3269381,0.9547381401062012
3269382,1.0786652565002441
3269383,1.279252052307129
3269384,1.2791564464569092
3269385,0.9815726280212402
3269386,0.8001532554626465
3269387,0.6426792144775391
3269388,0.9464864730834961
3269389,0.9391162395477295
3269390,0.8341999053955078
3269391,0.5699112415313721
3269392,1.3169260025024414
3269393,1.35451340675354
3269394,1.0559697151184082
3269395,0.9288523197174072
3269396,1.3148431777954102
3269397,1.3125033378601074
3269398,1.2557086944580078
3269399,1.0777385234832764
3269400,1.1770312786102295
3269401,1.1738147735595703
3269402,1.1285088062286377
3269403,1.1107401847839355
3269404,1.6411614418029785
3269405,1.6339895725250244
3269406,1.9528424739837646
3269407,3.5879945755004883
3269408,3.3425676822662354
3269409,2.4241127967834473
3269410,2.411783218383789
3269411,2.302931308746338
3269412,2.2793331146240234
3269413,2.2583446502685547
3269414,2.853947162628174
3269415,2.854954242706299
3269416,2.6080379486083984
3269417,2.292717933654785
3269418,2.7435550689697266
3269419,3.066938877105713
3269420,3.066722869873047
3269421,3.0540170669555664
3269422,3.0518717765808105
3269423,2.860158920288086
3269424,2.7369604110717773
3269425,2.9454991817474365
3269426,2.9188780784606934
3269427,2.516725540161133
3269428,3.1830811500549316
3269429,1.935286521911621
3269430,1.660585641860962
3269431,0
3269432,0
3269433,0
3269434,0
3269435,0
3269436,0
3269437,0
3269438,0
3269439,0
3269449,2.54319429397583
3269450,2.5688042640686035
3269451,2.855987310409546
3269452,2.8770148754119873
3269453,2.755516529083252
3269454,1.286820411682129
3269455,1.288156270980835
3269456,1.3713889122009277
3269457,1.4414987564086914
3269458,1.5065538883209229
3269459,1.5227644443511963
3269460,1.5253679752349854
3269461,1.5228021144866943
3269462,3.1512675285339355
3269518,4.0387420654296875
3269519,2.9049248695373535
3269550,3.6614956855773926
3269551,3.501352071762085
3269552,3.506456136703491
3269553,3.37277889251709
3269554,3.2606019973754883
3269555,3.545897960662842
3269567,4.501069068908691
3269568,4.376771450042725
3271276,0
3271277,0
3271278,0
3271279,0
3271280,0
3271281,0
3271282,0
3271283,0
3271284,0
3271285,0
3271286,0
3271287,0
3271288,0
3271289,0
3271290,0
3271291,0
3271292,0
3271293,0
3271294,0
3271295,0
3271296,0
3271297,0
3271298,0
3271299,0
3271300,0
3271301,0
3271302,0
3271303,0
3271304,0
3271305,0
3271306,0
3271307,0
3271308,0
3271309,0
3271310,0
3271311,0
3271312,0
3271313,0
3271314,0
3271315,0
3271316,0
3271317,0
3271318,0
3271319,0
3271320,0
3271321,0
3271322,0
3271323,0
3271324,0
3271325,0
3271326,0
3271327,0
3271328,0
3271329,0
3271330,0
3271331,0
3271332,0
3271333,0
3271334,0
3271335,0
3271336,0
3271337,0
3271338,0
3271339,0
3271340,0.11292505264282227
3271341,0.2974672317504883
3271342,0.2877025604248047
3271343,0.3797445297241211
3271344,0.3673515319824219
3271345,0.38721323013305664
3271346,0.2925257682800293
3271347,0.33376502990722656
3271348,0.4893026351928711
3271349,0.4962787628173828
3271350,0.372194766998291
3271351,0.43950366973876953
3271352,0.5192193984985352
3271353,0.4806632995605469
3271354,0.4668288230895996
3271355,0.3597145080566406
3271356,0.27390003204345703
3271357,0.2585172653198242
3271358,0.31424522399902344
3271359,0.2404780387878418
3271360,0.32499074935913086
3271361,0.5332145690917969
3271362,0.5487527847290039
3271363,0.49480104446411133
3271364,0.36512136459350586
3271365,0.2514615058898926
3271366,0.27310895919799805
3271367,0
3271368,0
3271369,0.1510486602783203
3271370,0.19101810455322266
3271371,0.2949967384338379
3271372,0.20021533966064453
3271373,0.3101682662963867
3271374,0.6462459564208984
3271375,0
3271376,0
3271377,0.032213687896728516
3271378,0.18886661529541016
3271379,0.12497997283935547
3271380,0.35365962982177734
3271381,0.35764265060424805
3271382,0.30919551849365234
3271383,0.14798784255981445
3271384,0
3271385,0
3271386,0
3271387,0.04088783264160156
3271388,0.31854915618896484
3271389,0
3271390,0.38243675231933594
3271391,0.3357725143432617
3271392,0.4654088020324707
3271393,0
3271394,0
3271395,0
3271396,0
3271397,0
3271398,0.12927007675170898
3271399,0.40840578079223633
3271400,0.5932440757751465
3271401,0.6894984245300293
3271402,0.596066951751709
3271403,0.43962860107421875
3271404,0.35411787033081055
3271405,0.41019773483276367
3271406,0.25087738037109375
3271407,0.4886207580566406
3271408,0.606513500213623
3271409,0.62941741943359375
3271410,0.7238473892211914
3271411,0.2230992317199707
3271412,0.4522981643676758
3271413,0
3271414,0
3271415,0
3271416,0
3271417,0
3271418,0
3271419,0
3271420,0
3271421,0
3271422,0
3271423,0
3271424,0
3271425,0
3271426,0
3271427,0
3271428,0
3271429,0
3271430,0
3271431,0
3271432,0
3271433,0
3271434,0
3271435,0
3271436,0
3271437,0
3271438,0
3271439,0
3271440,0
3271441,0
3271442,0
3271443,0
3271444,0
3271445,0
3271446,0
3271447,0
3271448,0
3271449,0.4158344268798828
3271450,0.32950258255004883
3271451,0.07060480117797852
3271452,0.32384729385375977
3271453,0.36920976638793945
3271454,0.4487438201904297
3271455,0.39943599700927734
3271456,0.3444805145263672
3271457,0.29656267166137695
3271458,0.3639559745788574
3271459,0.40129923820495605
3271460,0.7131705284118652
3271461,0.7477889060974121
3271462,0.32648563385009766
3271463,0.3431262969970703
3271464,0.40145301818847656
3271465,0.3437519073486328
3271466,0.3686861991882324
3271467,0.5131244659423828
3271468,0.4543180465698242
3271469,0
3271470,0
3271471,0.6860752105712891
3271472,0.586000919342041
3271473,0.39283227920532227
3271474,0.5108370780944824
3271475,0.42990922927856445
3271476,0.3321547508239746
3271477,0.5016484260559082
3271478,0.6234450340270996
3271479,0.5678343772888184
3271480,0.595489501953125
3271481,0.47007179260253906
3271482,0.5626869201660156
3271483,0.6073489189147949
3271484,0.6385898590087891
3271485,0.38260841369628906
3271486,0.5947780609130859
3271487,0.5096096992492676
3271488,0.46321868896484375
3271489,0.426727294921875
3271490,0.3190770149230957
3271491,0.29407453536987305
3271492,0.5038373470306396
3271493,0.567314863204956
3271494,0.5200560092926025
3271495,0.47019314765930176
3271496,0.37740516662597656
3271497,0.5009381771087646
3271498,0.7503035068511963
3271499,0.7820465564727783
3271500,0.442852258682251
3271501,0.3638486862182617
3271502,0
3271503,0
3271504,0
3271505,0.2518441677093506
3271506,0.47251391410827637
3271507,0.8491330146789551
3271508,0.778475284576416
3271509,0.9171316623687744
3271510,0.9951496124267578
3271511,1.0147676467895508
3271512,0.7954835891723633
3271513,0.9721906185150146
3271514,1.288163661956787
3271515,1.2760217189788818
3271516,1.203488826751709
3271517,1.0130865573883057
3271518,1.0685453414916992
3271519,1.060533046722412
3271520,1.1220917701721191
3271521,1.1251640319824219
3271522,1.1109247207641602
3271523,1.0849268436431885
3271524,1.3795957565307617
3271525,1.3993101119995117
3271526,1.088348627090454
3271527,0.6210741996765137
3271528,1.3806803226470947
3271529,1.3646667003631592
3271530,1.3076868057250977
3271531,0.9564976692199707
3271532,1.210569143295288
3271533,1.202343225479126
3271534,1.1625304222106934
3271535,1.2648963928222656
3271536,1.9436028003692627
3271537,1.9332830905914307
3271538,3.5923397541046143
3271539,3.5879945755004883
3271540,3.3425676822662354
3271541,2.4241127967834473
3271542,2.214237689971924
3271543,2.15109920501709
3271544,2.316317081451416
3271545,2.297088146209717
3271546,2.8693928718566895
3271547,2.876175880432129
3271548,2.9002580642700195
3271549,2.950427293777466
3271550,2.945572853088379
3271551,2.945474863052368
3271552,2.947368621826172
3271553,3.0784387588500977
3271554,3.076059341430664
3271555,2.8831310272216797
3271556,2.7508692741394043
3271557,3.23422908782959
3271558,3.2222299575805664
3271559,2.3759446144104004
3271560,3.2014694213867187
3271561,3.1934566497802734
3271562,0
3271563,0
3271564,0
3271565,0
3271566,0
3271567,0
3271568,0
3271569,0
3271570,0
3271571,0
3271581,2.5295519828796387
3271582,2.564502716064453
3271583,2.869431972503662
3271584,2.945619821548462
3271585,2.951523542404175
3271586,2.4363322257995605
3271587,1.3127660751342773
3271588,1.4086039066314697
3271589,1.451667070388794
3271590,1.4674911499023437
3271591,1.571831226348877
3271592,3.2847900390625
3271683,3.382225513458252
3271684,3.453099012374878
3271685,4.301599025726318
3273408,0
3273409,0
3273410,0
3273411,0
3273412,0
3273413,0
3273414,0
3273415,0
3273416,0
3273417,0
3273418,0
3273419,0
3273420,0
3273421,0
3273422,0
3273423,0
3273424,0
3273425,0
3273426,0
3273427,0
3273428,0
3273429,0
3273430,0
3273431,0
3273432,0
3273433,0
3273434,0
3273435,0
3273436,0
